,Unnamed: 0,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
145,145,3 3 3 6 - 9 - T A M A N   G U A R   G A J A H,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-9,",SIAP DENGAN: CCC PENUH,3336-9/01-2022/42(P),15 Jan 2020,14 Jan 2022,"RM 305,000.00",122.45mps - 151.24mps,RUMAH BERKEMBAR,1.0,0,0,141,2,0,"370,000.00","375,000.00",100.0,"[""6.449868, 100.269513""]",,https://teduh.kpkt.gov.my/project-swasta/3336-9,"(42, '3336-9')"
146,146,3 9 3 2 - 5 3 - T A M A N   H I J R A H,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-53,",SIAP DENGAN: CCC PENUH,3932-53/1843/2010(09),09 Sep 2009,08 Sep 2010,"RM 118,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,4,4,"255,000.00","263,940.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-53,"(43, '3932-53')"
147,147,3 9 3 2 - 5 3 - T A M A N   H I J R A H,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-53,",SIAP DENGAN: CCC PENUH,3932-53/1843/2010(09),09 Sep 2009,08 Sep 2010,"RM 118,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,24,24,"180,000.00","200,860.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-53,"(43, '3932-53')"
148,148,3 9 3 2 - 5 3 - T A M A N   H I J R A H,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-53,",SIAP DENGAN: CCC PENUH,3932-53/1843/2010(09),09 Sep 2009,08 Sep 2010,"RM 118,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,65,65,"118,000.00","157,580.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-53,"(43, '3932-53')"
149,149,3 9 3 2 - 5 3 - T A M A N   H I J R A H,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-53,",SIAP DENGAN: CCC PENUH,3932-53/1843/2010(09),09 Sep 2009,08 Sep 2010,"RM 118,000.00",0.00mps,RUMAH TERES,2.0,0,0,0,11,11,"175,000.00","220,540.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-53,"(43, '3932-53')"
150,150,3 9 3 2 - 5 5 - T A M A N   H I J R A H,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-55,",SIAP DENGAN: CCC PENUH,3932-55/876/2013(04),19 Apr 2012,18 Apr 2013,"RM 210,000.00",0.00mps,RUMAH TERES,2.0,0,0,0,12,5,"210,000.00","254,580.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-55,"(44, '3932-55')"
151,151,3 9 3 2 - 5 5 - T A M A N   H I J R A H,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-55,",SIAP DENGAN: CCC PENUH,3932-55/876/2013(04),19 Apr 2012,18 Apr 2013,"RM 210,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,20,20,"215,000.00","304,560.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-55,"(44, '3932-55')"
152,152,3 9 3 2 - 6 1 - T A M A N   P U T R A   U T A M A,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-61,",SIAP DENGAN: CCC PENUH,3932-61/08-2014/0751(P),02 Aug 2013,01 Aug 2014,"RM 269,999.00",71.00mps - 89.00mps,RUMAH TERES,2.0,0,0,71,63,6,"269,999.00","338,299.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-61,"(45, '3932-61')"
153,153,3 9 3 2 - 6 1 - T A M A N   P U T R A   U T A M A,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-61,",SIAP DENGAN: CCC PENUH,3932-61/08-2014/0751(P),02 Aug 2013,01 Aug 2014,"RM 269,999.00",71.00mps - 89.00mps,RUMAH BERKEMBAR,2.0,0,0,89,8,0,"375,000.00","394,125.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3932-61,"(45, '3932-61')"
154,154,3 9 3 2 - 6 2 - T A M A N   P U T R A   U T A M A   2 A,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-62,",SIAP DENGAN: CCC PENUH,3932-62/09-2018/02291(P),11 Sep 2017,10 Sep 2018,"RM 346,720.00",71.54mps - 114.46mps,RUMAH TERES,2.0,0,0,72,10,0,"346,720.00","450,698.00",100.0,"[""6.423175, 100.196225""]",,https://teduh.kpkt.gov.my/project-swasta/3932-62,"(46, '3932-62')"
155,155,3 9 3 2 - 6 2 - T A M A N   P U T R A   U T A M A   2 A,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-62,",SIAP DENGAN: CCC PENUH,3932-62/09-2018/02291(P),11 Sep 2017,10 Sep 2018,"RM 346,720.00",71.54mps - 114.46mps,RUMAH SESEBUAH,2.0,0,0,114,5,0,"509,100.00","631,151.00",100.0,"[""6.423175, 100.196225""]",,https://teduh.kpkt.gov.my/project-swasta/3932-62,"(46, '3932-62')"
156,156,3 9 3 2 - 6 2 - T A M A N   P U T R A   U T A M A   2 A,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-62,",SIAP DENGAN: CCC PENUH,3932-62/09-2018/02291(P),11 Sep 2017,10 Sep 2018,"RM 346,720.00",71.54mps - 114.46mps,RUMAH BERKEMBAR,2.0,0,0,89,8,0,"418,040.00","498,632.00",100.0,"[""6.423175, 100.196225""]",,https://teduh.kpkt.gov.my/project-swasta/3932-62,"(46, '3932-62')"
157,157,3 9 3 2 - 6 5 - T A M A N   H I J R A H   5,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-65,",SIAP DENGAN: CCC PENUH,3932-65/12-2022/03502(P),08 Dec 2021,07 Dec 2022,"RM 352,000.00",0.00mps - 91.97mps,RUMAH BERKEMBAR,1.0,0,0,92,8,4,"356,224.00","406,967.00",100.0,"[""6.430716, 100.203411""]",,https://teduh.kpkt.gov.my/project-swasta/3932-65,"(47, '3932-65')"
158,158,3 9 3 2 - 6 5 - T A M A N   H I J R A H   5,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-65,",SIAP DENGAN: CCC PENUH,3932-65/12-2022/03502(P),08 Dec 2021,07 Dec 2022,"RM 352,000.00",0.00mps - 91.97mps,RUMAH SESEBUAH,2.0,0,0,0,1,1,"553,971.00","553,971.00",100.0,"[""6.430716, 100.203411""]",,https://teduh.kpkt.gov.my/project-swasta/3932-65,"(47, '3932-65')"
159,159,3 9 3 2 - 6 5 - T A M A N   H I J R A H   5,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-65,",SIAP DENGAN: CCC PENUH,3932-65/12-2022/03502(P),08 Dec 2021,07 Dec 2022,"RM 352,000.00",0.00mps - 91.97mps,RUMAH TERES,2.0,0,0,74,23,0,"352,000.00","460,790.00",100.0,"[""6.430716, 100.203411""]",,https://teduh.kpkt.gov.my/project-swasta/3932-65,"(47, '3932-65')"
160,160,3 9 3 2 - 6 5 - T A M A N   H I J R A H   5,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-65,",SIAP DENGAN: CCC PENUH,3932-65/12-2022/03502(P),08 Dec 2021,07 Dec 2022,"RM 352,000.00",0.00mps - 91.97mps,RUMAH BERKEMBAR,2.0,0,0,92,12,7,"432,701.50","460,691.00",100.0,"[""6.430716, 100.203411""]",,https://teduh.kpkt.gov.my/project-swasta/3932-65,"(47, '3932-65')"
161,161,3 9 3 2 - 6 5 - T A M A N   H I J R A H   5,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-65,",SIAP DENGAN: CCC PENUH,3932-65/12-2022/03502(P),08 Dec 2021,07 Dec 2022,"RM 352,000.00",0.00mps - 91.97mps,RUMAH SESEBUAH,2.0,0,0,67,3,2,"578,765.00","593,433.50",100.0,"[""6.430716, 100.203411""]",,https://teduh.kpkt.gov.my/project-swasta/3932-65,"(47, '3932-65')"
162,162,3 9 3 2 - 6 5 - T A M A N   H I J R A H   5,AIMA DEVELOPMENT SDN. BHD.,3932,3932/11-2028/1393(A),02 Nov 2023,01 Nov 2028,047329546,nhl.halim@gmail.com,-,"3932-65,",SIAP DENGAN: CCC PENUH,3932-65/12-2022/03502(P),08 Dec 2021,07 Dec 2022,"RM 352,000.00",0.00mps - 91.97mps,RUMAH SESEBUAH,2.0,0,0,0,1,1,"544,500.00","544,500.00",100.0,"[""6.430716, 100.203411""]",,https://teduh.kpkt.gov.my/project-swasta/3932-65,"(47, '3932-65')"
163,163,6 7 4 3 - 5 - T A M A N   P A D A N G   B E H O R,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-5,",SIAP DENGAN: CFO PENUH,6743-5/2269/2008(10),24 Oct 2007,23 Oct 2008,"RM 172,286.00",0.00mps,RUMAH SESEBUAH,2.0,0,0,0,4,4,"308,274.00","323,201.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/6743-5,"(48, '6743-5')"
164,164,6 7 4 3 - 5 - T A M A N   P A D A N G   B E H O R,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-5,",SIAP DENGAN: CFO PENUH,6743-5/2269/2008(10),24 Oct 2007,23 Oct 2008,"RM 172,286.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,26,26,"172,286.00","263,895.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/6743-5,"(48, '6743-5')"
165,165,6 7 4 3 - 6 - T A M A N   T E N G K U   B U D R I A H,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-6,",SIAP DENGAN: CCC PENUH,6743-6/01-2019/01259(P),17 Jan 2018,16 Jan 2019,"RM 190,000.00",112.59mps - 272.85mps,RUMAH BERKEMBAR,1.0,0,0,119,70,0,"308,000.00","458,000.00",100.0,"[""6.430942, 100.297162""]",,https://teduh.kpkt.gov.my/project-swasta/6743-6,"(49, '6743-6')"
166,166,6 7 4 3 - 6 - T A M A N   T E N G K U   B U D R I A H,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-6,",SIAP DENGAN: CCC PENUH,6743-6/01-2019/01259(P),17 Jan 2018,16 Jan 2019,"RM 190,000.00",112.59mps - 272.85mps,RUMAH BERKEMBAR,2.0,0,0,193,24,12,"428,000.00","588,000.00",100.0,"[""6.430942, 100.297162""]",,https://teduh.kpkt.gov.my/project-swasta/6743-6,"(49, '6743-6')"
167,167,6 7 4 3 - 6 - T A M A N   T E N G K U   B U D R I A H,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-6,",SIAP DENGAN: CCC PENUH,6743-6/01-2019/01259(P),17 Jan 2018,16 Jan 2019,"RM 190,000.00",112.59mps - 272.85mps,RUMAH TERES,1.0,0,0,113,173,0,"190,000.00","298,000.00",100.0,"[""6.430942, 100.297162""]",,https://teduh.kpkt.gov.my/project-swasta/6743-6,"(49, '6743-6')"
168,168,6 7 4 3 - 6 - T A M A N   T E N G K U   B U D R I A H,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-6,",SIAP DENGAN: CCC PENUH,6743-6/01-2019/01259(P),17 Jan 2018,16 Jan 2019,"RM 190,000.00",112.59mps - 272.85mps,RUMAH BERKEMBAR,2.0,0,0,193,14,0,"428,000.00","588,000.00",100.0,"[""6.430942, 100.297162""]",,https://teduh.kpkt.gov.my/project-swasta/6743-6,"(49, '6743-6')"
169,169,6 7 4 3 - 6 - T A M A N   T E N G K U   B U D R I A H,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-6,",SIAP DENGAN: CCC PENUH,6743-6/01-2019/01259(P),17 Jan 2018,16 Jan 2019,"RM 190,000.00",112.59mps - 272.85mps,RUMAH SESEBUAH,2.0,0,0,273,19,9,"558,000.00","858,000.00",100.0,"[""6.430942, 100.297162""]",,https://teduh.kpkt.gov.my/project-swasta/6743-6,"(49, '6743-6')"
170,170,6 7 4 3 - 6 - T A M A N   T E N G K U   B U D R I A H,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-6,",SIAP DENGAN: CCC PENUH,6743-6/01-2019/01259(P),17 Jan 2018,16 Jan 2019,"RM 190,000.00",112.59mps - 272.85mps,RUMAH BERKEMBAR,1.0,0,0,119,22,12,"308,000.00","458,000.00",100.0,"[""6.430942, 100.297162""]",,https://teduh.kpkt.gov.my/project-swasta/6743-6,"(49, '6743-6')"
171,171,6 7 4 3 - 7 - M E D A N   U N I V E R S I T I,BUMITA PROPERTIES SDN. BHD.,6743,6743/01-2026/1349(R),17 Jan 2019,16 Jan 2026,-,-,bumitap@yahoo.com,"6743-7,",SIAP DENGAN: CCC PENUH,6743-7/11-2015/0944(P),27 Nov 2013,26 Nov 2015,"RM 250,000.00",0.00mps,RUMAH PANGSA/KONDO,8.0,0,0,0,200,200,"250,000.00","250,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/6743-7,"(50, '6743-7')"
172,172,7 0 9 7 - 1 0 - T A M A N   T E M A K   J A Y A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-10,",SIAP DENGAN: CCC PENUH,7097-10/1059/2013(05),03 May 2012,02 May 2013,"RM 241,870.00",0.00mps,RUMAH TERES,2.0,0,0,0,15,15,"265,330.00","355,170.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-10,"(51, '7097-10')"
173,173,7 0 9 7 - 1 0 - T A M A N   T E M A K   J A Y A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-10,",SIAP DENGAN: CCC PENUH,7097-10/1059/2013(05),03 May 2012,02 May 2013,"RM 241,870.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,6,6,"241,870.00","250,760.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-10,"(51, '7097-10')"
174,174,7 0 9 7 - 1 1 - T A M A N   K U A L A   P E R L I S,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-11,",SIAP DENGAN: CCC PENUH,7097-11/2420/2012(11),17 Nov 2011,16 Nov 2012,"RM 370,000.00",0.00mps,RUMAH SESEBUAH,2.0,0,0,0,1,0,"468,000.00","468,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-11,"(52, '7097-11')"
175,175,7 0 9 7 - 1 1 - T A M A N   K U A L A   P E R L I S,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-11,",SIAP DENGAN: CCC PENUH,7097-11/2420/2012(11),17 Nov 2011,16 Nov 2012,"RM 370,000.00",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,12,0,"370,000.00","398,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7097-11,"(52, '7097-11')"
176,176,7 0 9 7 - 1 2 - T A M A N   J E L E M P O K   J A Y A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-12,",SIAP DENGAN: CCC PENUH,7097-12/05-2017/01772(P),04 May 2016,03 May 2017,"RM 328,000.00",122.10mps - 197.40mps,RUMAH SESEBUAH,1.0,0,0,126,4,0,"408,000.00","428,000.00",100.0,"[""6.411098, 100.282535""]",,https://teduh.kpkt.gov.my/project-swasta/7097-12,"(53, '7097-12')"
177,177,7 0 9 7 - 1 2 - T A M A N   J E L E M P O K   J A Y A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-12,",SIAP DENGAN: CCC PENUH,7097-12/05-2017/01772(P),04 May 2016,03 May 2017,"RM 328,000.00",122.10mps - 197.40mps,RUMAH BERKEMBAR,1.0,0,0,122,8,1,"328,000.00","378,000.00",100.0,"[""6.411098, 100.282535""]",,https://teduh.kpkt.gov.my/project-swasta/7097-12,"(53, '7097-12')"
178,178,7 0 9 7 - 1 2 - T A M A N   J E L E M P O K   J A Y A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-12,",SIAP DENGAN: CCC PENUH,7097-12/05-2017/01772(P),04 May 2016,03 May 2017,"RM 328,000.00",122.10mps - 197.40mps,RUMAH BERKEMBAR,2.0,0,0,197,6,0,"438,000.00","478,000.00",100.0,"[""6.411098, 100.282535""]",,https://teduh.kpkt.gov.my/project-swasta/7097-12,"(53, '7097-12')"
179,179,7 0 9 7 - 1 3 - T A M A N   B I N T O N G   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-13,",SIAP DENGAN: CCC PENUH,7097-13/05-2016/01806(P),16 May 2015,15 May 2016,"RM 185,000.00","0.00mps - 2,290.00mps",RUMAH BERKEMBAR,1.0,0,0,"1,370",28,-1,"265,000.00","308,000.00",100.0,"[""6.439755, 100.183146""]",,https://teduh.kpkt.gov.my/project-swasta/7097-13,"(54, '7097-13')"
180,180,7 0 9 7 - 1 3 - T A M A N   B I N T O N G   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-13,",SIAP DENGAN: CCC PENUH,7097-13/05-2016/01806(P),16 May 2015,15 May 2016,"RM 185,000.00","0.00mps - 2,290.00mps",RUMAH TERES,2.0,0,0,"2,120",24,0,"275,000.00","330,000.00",100.0,"[""6.439755, 100.183146""]",,https://teduh.kpkt.gov.my/project-swasta/7097-13,"(54, '7097-13')"
181,181,7 0 9 7 - 1 3 - T A M A N   B I N T O N G   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-13,",SIAP DENGAN: CCC PENUH,7097-13/05-2016/01806(P),16 May 2015,15 May 2016,"RM 185,000.00","0.00mps - 2,290.00mps",RUMAH SESEBUAH,2.0,0,0,0,1,0,"578,000.00","578,000.00",100.0,"[""6.439755, 100.183146""]",,https://teduh.kpkt.gov.my/project-swasta/7097-13,"(54, '7097-13')"
182,182,7 0 9 7 - 1 3 - T A M A N   B I N T O N G   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-13,",SIAP DENGAN: CCC PENUH,7097-13/05-2016/01806(P),16 May 2015,15 May 2016,"RM 185,000.00","0.00mps - 2,290.00mps",RUMAH SESEBUAH,1.0,0,0,0,2,1,"328,000.00","388,000.00",100.0,"[""6.439755, 100.183146""]",,https://teduh.kpkt.gov.my/project-swasta/7097-13,"(54, '7097-13')"
183,183,7 0 9 7 - 1 3 - T A M A N   B I N T O N G   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-13,",SIAP DENGAN: CCC PENUH,7097-13/05-2016/01806(P),16 May 2015,15 May 2016,"RM 185,000.00","0.00mps - 2,290.00mps",RUMAH TERES,1.0,0,0,"1,188",61,1,"185,000.00","275,000.00",100.0,"[""6.439755, 100.183146""]",,https://teduh.kpkt.gov.my/project-swasta/7097-13,"(54, '7097-13')"
184,184,7 0 9 7 - 1 3 - T A M A N   B I N T O N G   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-13,",SIAP DENGAN: CCC PENUH,7097-13/05-2016/01806(P),16 May 2015,15 May 2016,"RM 185,000.00","0.00mps - 2,290.00mps",RUMAH BERKEMBAR,2.0,0,0,"2,290",4,0,"378,000.00","398,000.00",100.0,"[""6.439755, 100.183146""]",,https://teduh.kpkt.gov.my/project-swasta/7097-13,"(54, '7097-13')"
185,185,7 0 9 7 - 1 4 - T A M A N   K U R O N G   A N A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-14,",SIAP DENGAN: CCC PENUH,7097-14/10-2017/02824(P),24 Oct 2016,23 Oct 2017,"RM 280,000.00",135.60mps - 196.95mps,RUMAH TERES,2.0,0,0,197,5,3,"280,000.00","335,000.00",100.0,"[""6.456421, 100.354608""]",,https://teduh.kpkt.gov.my/project-swasta/7097-14,"(55, '7097-14')"
186,186,7 0 9 7 - 1 4 - T A M A N   K U R O N G   A N A I,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-14,",SIAP DENGAN: CCC PENUH,7097-14/10-2017/02824(P),24 Oct 2016,23 Oct 2017,"RM 280,000.00",135.60mps - 196.95mps,RUMAH BERKEMBAR,1.0,0,0,136,32,21,"288,000.00","360,000.00",100.0,"[""6.456421, 100.354608""]",,https://teduh.kpkt.gov.my/project-swasta/7097-14,"(55, '7097-14')"
187,187,7 0 9 7 - 1 5 - T A M A N   H A J I   M O K H T A R,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-15,",SIAP DENGAN: CCC PENUH,7097-15/12-2016/02761(P),14 Dec 2015,13 Dec 2016,"RM 380,000.00",218.30mps - 222.96mps,RUMAH SESEBUAH,2.0,0,0,223,2,0,"480,000.00","493,000.00",100.0,"[""6.450620, 100.209422""]",,https://teduh.kpkt.gov.my/project-swasta/7097-15,"(56, '7097-15')"
188,188,7 0 9 7 - 1 5 - T A M A N   H A J I   M O K H T A R,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-15,",SIAP DENGAN: CCC PENUH,7097-15/12-2016/02761(P),14 Dec 2015,13 Dec 2016,"RM 380,000.00",218.30mps - 222.96mps,RUMAH BERKEMBAR,2.0,0,0,218,10,0,"380,000.00","392,000.00",100.0,"[""6.450620, 100.209422""]",,https://teduh.kpkt.gov.my/project-swasta/7097-15,"(56, '7097-15')"
189,189,7 0 9 7 - 1 6 - T A M A N   S R I   B A K O N G,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-16,",SIAP DENGAN: CCC PENUH,7097-16/12-2015/01052(P),20 Dec 2013,19 Dec 2015,"RM 185,000.00",107.76mps,RUMAH TERES,1.0,0,0,108,11,0,"185,000.00","270,000.00",100.0,"[""6.425067, 100.209432""]",,https://teduh.kpkt.gov.my/project-swasta/7097-16,"(57, '7097-16')"
190,190,7 0 9 7 - 1 7 - T A M A N   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-17,",SIAP DENGAN: CCC PENUH,7097-17/04-2016/0308(P),05 Apr 2014,04 Apr 2016,"RM 280,000.00",189.00mps - 211.82mps,RUMAH BERKEMBAR,2.0,0,0,212,4,0,"388,000.00","428,000.00",100.0,"[""6.454569, 100.209433""]",,https://teduh.kpkt.gov.my/project-swasta/7097-17,"(58, '7097-17')"
191,191,7 0 9 7 - 1 7 - T A M A N   C E R I A,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-17,",SIAP DENGAN: CCC PENUH,7097-17/04-2016/0308(P),05 Apr 2014,04 Apr 2016,"RM 280,000.00",189.00mps - 211.82mps,RUMAH TERES,2.0,0,0,189,19,0,"280,000.00","366,000.00",100.0,"[""6.454569, 100.209433""]",,https://teduh.kpkt.gov.my/project-swasta/7097-17,"(58, '7097-17')"
192,192,7 0 9 7 - 1 8 - T A M A N   D E S A   U L U   P A U H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-18,",SIAP DENGAN: CCC PENUH,7097-18/10-2017/02823(P),24 Oct 2016,23 Oct 2017,"RM 308,000.00",0.00mps - 224.00mps,RUMAH BERKEMBAR,2.0,0,0,224,8,3,"388,000.00","428,000.00",100.0,"[""6.448650, 100.339248""]",,https://teduh.kpkt.gov.my/project-swasta/7097-18,"(59, '7097-18')"
193,193,7 0 9 7 - 1 8 - T A M A N   D E S A   U L U   P A U H,UTARA PROJEK SDN. BHD.,7097,7097/11-2028/1417(A),10 Nov 2023,09 Nov 2028,-,-,-,"7097-18,",SIAP DENGAN: CCC PENUH,7097-18/10-2017/02823(P),24 Oct 2016,23 Oct 2017,"RM 308,000.00",0.00mps - 224.00mps,RUMAH TERES,2.0,0,0,190,7,2,"308,000.00","368,000.00",100.0,"[""6.448650, 100.339248""]",,https://teduh.kpkt.gov.my/project-swasta/7097-18,"(59, '7097-18')"
