,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
3652,4 4 4 1 - 1 3 - T A M A N   B U K I T   P E R D A N A   F A S A     I V,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-13,",-,4441/494/1997(04),27 Apr 1996,26 Apr 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-13,"1, 113, 0"
3653,4 4 4 1 - 1 4 - T A M A N   B U K I T   P E R D A N A   F A S A   5,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-14,",-,4441/520/1997(05),04 May 1996,03 May 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-14,"2, 113, 0"
3654,4 4 4 1 - 1 5 - T A M A N   B U K I T   P E R D A N A   F A S A     6,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-15,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-15,"3, 113, 0"
3655,4 4 4 1 - 1 6 - T A M A N   S R I   K E N A N G A N,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-16,",-,4441/1599/1997(12),20 Dec 1996,19 Dec 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-16,"4, 113, 0"
3656,4 4 4 1 - 1 7 - T A M A N   S R I   K L U A N G   F A S A   I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-17,",-,4441/1427/1999(09),25 Sep 1998,24 Sep 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-17,"5, 113, 0"
3657,4 4 4 1 - 1 8 - T A M A N   S R I   K L U A N G   F A S A   1 B,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-18,",-,4441/249/1999(02),14 Feb 1998,13 Feb 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-18,"6, 113, 0"
3658,4 4 4 1 - 1 9 - T A M A N   S R I   K L U A N G   F A S A   1 C,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-19,",-,4441/99/2000(01),28 Jan 1999,27 Jan 2000,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-19,"7, 113, 0"
3659,"4 4 4 1 - 2 - T A M A N   E M A S ,   B A T U   P A H A T",BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-2,",-,4441/10-1996/628,22 Oct 1993,21 Oct 1996,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-2,"15, 112, 0"
3660,4 4 4 1 - 2 0 - T A M A N   S R I   K L U A N G   F A S A   1 D,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-20,",-,4441/789/2001(05),16 May 2000,15 May 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-20,"8, 113, 0"
3661,4 4 4 1 - 2 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-21,",SIAP DENGAN: CFO PENUH,4441-21/796/2013(04),10 Apr 2012,09 Apr 2013,"RM 220,150.00",0mps,2,0,0,0,84,84,"550,000.00","622,680.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-21,"9, 113, 0"
3662,4 4 4 1 - 2 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-21,",SIAP DENGAN: CFO PENUH,4441-21/796/2013(04),10 Apr 2012,09 Apr 2013,"RM 220,150.00",0mps,2,0,0,0,24,24,"220,150.00","357,100.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-21,"9, 113, 0"
3663,4 4 4 1 - 2 2 - T A M A N   S E R E M B A N   J A Y A   F A S A   3,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-22,",-,4441/791/2001(05),16 May 2000,15 May 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-22,"10, 113, 0"
3664,4 4 4 1 - 2 3 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-23,",SIAP DENGAN: CFO PENUH,4441-23/1771/2007(08),30 Aug 2006,29 Aug 2007,"RM 35,000.00",0mps,1,0,0,0,262,262,"35,000.00","69,135.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-23,"11, 113, 0"
3665,4 4 4 1 - 2 3 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-23,",SIAP DENGAN: CFO PENUH,4441-23/1771/2007(08),30 Aug 2006,29 Aug 2007,"RM 35,000.00",0mps,1,0,0,0,116,116,"113,220.00","287,300.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-23,"11, 113, 0"
3666,4 4 4 1 - 2 4 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-24,",SIAP DENGAN: CFO PENUH,4441-24/527/2008(09),21 Mar 2008,20 Sep 2008,"RM 35,000.00",0mps,1,0,0,0,112,112,"35,000.00","54,750.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-24,"12, 113, 0"
3667,4 4 4 1 - 2 4 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-24,",SIAP DENGAN: CFO PENUH,4441-24/527/2008(09),21 Mar 2008,20 Sep 2008,"RM 35,000.00",0mps,2,0,0,0,20,20,"235,800.00","315,100.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-24,"12, 113, 0"
3668,4 4 4 1 - 2 4 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-24,",SIAP DENGAN: CFO PENUH,4441-24/527/2008(09),21 Mar 2008,20 Sep 2008,"RM 35,000.00",0mps,2,0,0,0,14,14,"220,800.00","276,525.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-24,"12, 113, 0"
3669,4 4 4 1 - 2 4 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-24,",SIAP DENGAN: CFO PENUH,4441-24/527/2008(09),21 Mar 2008,20 Sep 2008,"RM 35,000.00",0mps,2,0,0,0,40,40,"230,800.00","301,975.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-24,"12, 113, 0"
3670,4 4 4 1 - 2 4 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-24,",SIAP DENGAN: CFO PENUH,4441-24/527/2008(09),21 Mar 2008,20 Sep 2008,"RM 35,000.00",0mps,2,0,0,0,84,84,"203,200.00","306,975.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-24,"12, 113, 0"
3671,4 4 4 1 - 2 4 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-24,",SIAP DENGAN: CFO PENUH,4441-24/527/2008(09),21 Mar 2008,20 Sep 2008,"RM 35,000.00",0mps,2,0,0,0,110,110,"225,800.00","309,900.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-24,"12, 113, 0"
3672,4 4 4 1 - 2 4 - T A M A N   S E R E M B A N   J A Y A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-24,",SIAP DENGAN: CFO PENUH,4441-24/527/2008(09),21 Mar 2008,20 Sep 2008,"RM 35,000.00",0mps,1,0,0,0,83,83,"113,220.00","203,100.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-24,"12, 113, 0"
3673,4 4 4 1 - 2 5 - T A M A N   S E R E M B A N   J A Y A   F A S A   5,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-25,",-,4441-25/499/2005(03),15 Mar 2004,14 Mar 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-25,"13, 113, 0"
3674,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,1,0,0,0,32,32,"89,930.00","170,516.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3675,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,2,0,0,0,158,158,"99,800.00","233,320.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3676,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,5,0,0,72,192,0,"50,000.00","50,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3677,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,2.5,0,0,0,2,2,"365,628.00","407,192.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3678,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,1.5,0,0,0,44,44,"112,880.00","199,516.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3679,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,1,0,0,0,53,53,"99,280.00","193,516.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3680,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,7,0,0,0,96,0,"80,000.00","80,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3681,4 4 4 1 - 2 6 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-26,",SIAP DENGAN: CCC PENUH,4441-26/12-2023/0162(R)-(S),02 Dec 2022,01 Dec 2023,"RM 50,000.00",0mps - 72mps,2,0,0,0,22,22,"200,000.00","323,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-26,"14, 113, 0"
3682,4 4 4 1 - 2 7 - T A M A N   B U K I T   P E R D A N A   I I   F A S A   2,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-27,",-,4441-27/685/2005(06),19 Jun 2004,18 Jun 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-27,"15, 113, 0"
3683,4 4 4 1 - 2 8 - T A M A N   B U K I T   P E R D A N A   2     F A S A   3,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-28,",-,4441/1859/2002(09),29 Sep 2001,28 Sep 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-28,"16, 113, 0"
3684,4 4 4 1 - 2 9 - T A M A N   B U K I T   P E R D A N A   I I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-29,",SIAP DENGAN: CFO PENUH,4441-29/06-2022/02232(P),18 Jun 2021,17 Jun 2022,"RM 415,480.00",245mps,2,0,0,245,4,1,"620,800.00","928,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-29,"17, 113, 0"
3685,4 4 4 1 - 2 9 - T A M A N   B U K I T   P E R D A N A   I I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-29,",SIAP DENGAN: CFO PENUH,4441-29/06-2022/02232(P),18 Jun 2021,17 Jun 2022,"RM 415,480.00",245mps,2,0,0,245,15,15,"415,480.00","579,630.00",100.00,SIAP DENGAN: CFO PENUH,"[""1.844678, 102.956022""]",,https://teduh.kpkt.gov.my/project-swasta/4441-29,"17, 113, 0"
3686,"4 4 4 1 - 3 - T A M A N   N A G A R I A   I ,   I I ,   3",BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-3,",-,4441/1168/1994(10),22 Oct 1993,21 Oct 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-3,"16, 112, 0"
3687,4 4 4 1 - 3 0 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-30,",PERMIT TELAH DIBATALKAN,4441-30/714/2012(07),29 Mar 2012,30 Jul 2012,"RM 25,000.00",0mps,5,0,0,0,222,222,"25,000.00","25,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/4441-30,"18, 113, 0"
3688,4 4 4 1 - 3 0 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-30,",PERMIT TELAH DIBATALKAN,4441-30/714/2012(07),29 Mar 2012,30 Jul 2012,"RM 25,000.00",0mps,5,0,0,0,200,12,"25,000.00","25,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-30,"18, 113, 0"
3689,4 4 4 1 - 3 1 - T A M A N   E M A S   F A S A   I,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-31,",-,4441/1037/2001(06),19 Jun 2000,18 Jun 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-31,"19, 113, 0"
3690,4 4 4 1 - 3 2 - T A M A N   E M A S   F A S A   2,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-32,",-,4441-32/1008/2005(05),23 May 2004,22 May 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-32,"20, 113, 0"
3691,4 4 4 1 - 3 3 - T A M A N   S R I   S E N G G A R A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-33,",-,4441/1615/1999(11),05 Nov 1998,04 Nov 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-33,"21, 113, 0"
3692,4 4 4 1 - 3 4 - T A M A N   M E G A H   F A S A   1,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-34,",-,4441/522/2001(04),11 Apr 2000,10 Apr 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-34,"22, 113, 0"
3693,4 4 4 1 - 3 5 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-35,",SIAP DENGAN: CFO PENUH,4441-35/872/2011(06),12 Jun 2010,11 Jun 2011,"RM 175,800.00",0mps,2,0,0,0,16,16,"433,888.00","593,555.00",65.90,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-35,"23, 113, 0"
3694,4 4 4 1 - 3 5 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-35,",SIAP DENGAN: CFO PENUH,4441-35/872/2011(06),12 Jun 2010,11 Jun 2011,"RM 175,800.00",0mps,1,0,0,0,22,22,"175,800.00","268,500.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-35,"23, 113, 0"
3695,4 4 4 1 - 3 5 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-35,",SIAP DENGAN: CFO PENUH,4441-35/872/2011(06),12 Jun 2010,11 Jun 2011,"RM 175,800.00",0mps,2,0,0,0,87,87,"230,800.00","396,520.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-35,"23, 113, 0"
3696,4 4 4 1 - 3 6 - T A M A N   M E G A H   F A S A   3,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-36,",-,4441/2081/2001(12),12 Dec 2000,11 Dec 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-36,"24, 113, 0"
3697,4 4 4 1 - 3 7 - T A M A N   M E G A H   F A S A 4,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-37,",-,4441/2082/2001(12),12 Dec 2000,11 Dec 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-37,"25, 113, 0"
3698,4 4 4 1 - 3 8 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-38,",SIAP DENGAN: CFO PENUH,4441-38/2138/2009(11),18 Nov 2008,17 Nov 2009,"RM 175,800.00",0mps,2,0,0,0,56,56,"199,800.00","277,420.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-38,"1, 114, 0"
3699,4 4 4 1 - 3 8 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-38,",SIAP DENGAN: CFO PENUH,4441-38/2138/2009(11),18 Nov 2008,17 Nov 2009,"RM 175,800.00",0mps,1,0,0,0,52,52,"175,800.00","270,480.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-38,"1, 114, 0"
3700,4 4 4 1 - 3 9 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-39,",SIAP DENGAN: CFO PENUH,4441-39/791/2012(04),18 Apr 2011,17 Apr 2012,"RM 25,000.00",0mps,5,0,0,0,62,62,"50,000.00","50,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-39,"2, 114, 0"
3701,4 4 4 1 - 3 9 - T A M A N   M E G A H,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-39,",SIAP DENGAN: CFO PENUH,4441-39/791/2012(04),18 Apr 2011,17 Apr 2012,"RM 25,000.00",0mps,5,0,0,0,180,180,"25,000.00","25,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4441-39,"2, 114, 0"
3702,4 4 4 1 - 4 - T A M A N   T I T I W A N G S A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-4,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-4,"17, 112, 0"
3703,4 4 4 1 - 4 0 - T A M A N   S R I   K L U A N G   F A S A   1 G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-40,",-,4441/1148/2001(09),18 Sep 2000,17 Sep 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4441-40,"3, 114, 0"
3704,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0mps - 186mps,2,0,0,102,29,5,"430,800.00","499,240.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"4, 114, 0"
3705,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0mps - 186mps,2,0,0,0,67,3,"80,000.00","102,856.75",100.00,SIAP DENGAN: CFO PENUH,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"4, 114, 0"
3706,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0mps - 186mps,2,0,0,180,105,0,"186,500.00","285,270.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"4, 114, 0"
3707,4 4 4 1 - 4 1 - T A M A N   S R I   K L U A N G,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-41,",SIAP DENGAN: CCC PENUH,4441-41/11-2017/02897(P),07 Nov 2016,06 Nov 2017,"RM 80,000.00",0mps - 186mps,1.5,0,0,186,23,0,"159,800.00","200,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.032974, 103.293982""]",,https://teduh.kpkt.gov.my/project-swasta/4441-41,"4, 114, 0"
