,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
161,4 8 0 5 - 4 - T A M A N   P U T E R A   M U R N I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-4,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-4,"1, 134, 0"
162,4 8 0 5 - 5 - T A M A N   K E S A N G   J A Y A,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-5,",-,4805-5/2657/2004(07),08 Dec 2003,10 Jul 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-5,"2, 134, 0"
163,4 8 0 5 - 6 - T A M A N   P A N T A I   L A Y A N G,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-6,",-,4805-6/2391/2003(10),29 Oct 2002,28 Oct 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-6,"3, 134, 0"
164,4 8 0 5 - 7 - T A M A N   S U N G A I   A B O N G   C E M E R L A N G,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-7,",-,4805-7/1491/2004(08),15 Aug 2003,14 Aug 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-7,"4, 134, 0"
165,4 8 0 5 - 8 - T A M A N   B A I D U R I   2,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-8,",-,4805-8/1492/2004(07),16 Jul 2003,15 Jul 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-8,"5, 134, 0"
166,4 8 0 5 - 9 - T A M A N   S A Y A N G   1 1,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-9,",-,4805-9/1395/2005(07),07 Jul 2004,06 Jul 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-9,"6, 134, 0"
167,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,112,10,0,"110,800.00","132,110.61",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
168,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,143,49,0,"110,800.00","110,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
169,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,107,16,0,"39,000.00","52,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
170,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,55,79,0,"25,000.00","25,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
171,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,107,15,0,"120,000.01","120,000.01",100.00,SIAP DENGAN: CCC PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
172,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,153,15,-1,"112,446.89","112,446.89",100.00,SIAP DENGAN: CCC PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
173,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,107,44,0,"120,000.00","120,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
174,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,321,6,0,"150,000.00","150,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
175,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,55,57,3,"25,000.00","32,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
176,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,107,23,0,"98,800.00","152,252.92",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
177,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,121,23,0,"39,000.00","52,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
178,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,167,11,0,"160,920.00","188,800.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
179,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,107,16,0,"113,800.00","189,902.76",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
180,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,55,12,0,"25,000.00","32,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
181,4 8 1 6 - 1 - T A M A N   N Y I O R   T A P A K     D,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-1,",SIAP DENGAN: CCC PENUH,4816-1/1366/2012(05),28 Jun 2011,14 May 2012,"RM 25,000.00",55mps - 321mps,1,0,0,107,20,0,"113,800.00","184,116.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.710335, 101.955339""]",,https://teduh.kpkt.gov.my/project-swasta/4816-1,"12, 134, 0"
182,4 8 1 6 - 2 - T A M A N   N Y I O R,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-2,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4816-2,"13, 134, 0"
183,"4 8 1 6 - 3 - T A M A N   N Y I O R   T A P A K   "" C """,JASMAI JAYA SDN. BHD.,4816,4816-1/11-2018/02725(L),09 Nov 2017,08 Nov 2018,-,-,-,"4816-3,",-,4816/267/1997(03),14 Mar 1996,13 Mar 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4816-3,"14, 134, 0"
184,4 8 1 8 - 1 - T A M A N   S A M A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-1,",-,4818/568/1991(06),22 Jun 1990,21 Jun 1991,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-1,"15, 134, 0"
185,4 8 1 8 - 1 0 - T A M A N   W I D U R I,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-10,",-,4818/1564/1997(12),16 Dec 1996,15 Dec 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-10,"24, 134, 0"
186,4 8 1 8 - 1 1 - T A M A N   M E R B O K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-11,",-,4818/1565/1997(12),16 Dec 1996,15 Dec 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-11,"25, 134, 0"
187,4 8 1 8 - 1 2 - L O T   3 4 1,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-12,",-,4818/1566/1997(12),16 Dec 1996,15 Dec 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-12,"1, 135, 0"
188,4 8 1 8 - 1 3 - T A M A N   T A N G G A   B A T U,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-13,",-,4818/1684/2000(11),26 Nov 1999,25 Nov 2000,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-13,"2, 135, 0"
189,4 8 1 8 - 1 4 - T A M A N   M A R K I S A H,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-14,",-,4818/1596/1999(11),04 Nov 1998,03 Nov 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-14,"3, 135, 0"
190,4 8 1 8 - 1 5 - T A M A N   M E L A K A   B A R U,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-15,",-,4818/1289/2000(09),13 Sep 1999,12 Sep 2000,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-15,"4, 135, 0"
191,4 8 1 8 - 1 6 - T A M A N   K E N A N G A   S E K S Y E N   3,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-16,",-,4818-16/185/2003(01),28 Jan 2002,27 Jan 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-16,"5, 135, 0"
192,4 8 1 8 - 1 7 - T A M A N   N Y A L A S   B A R U,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-17,",-,4818-17/1931/2004(09),05 Sep 2003,04 Sep 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-17,"6, 135, 0"
193,4 8 1 8 - 1 8 - T A M A N   T I O N G   E M A S,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-18,",-,4818-18/1107/2005(05),26 May 2004,25 May 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-18,"7, 135, 0"
194,4 8 1 8 - 1 9 - T A M A N   S U R I A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-19,",-,4818-19/506/2006(03),10 Mar 2005,09 Mar 2006,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-19,"8, 135, 0"
195,4 8 1 8 - 2 - T A M A N   K U A L A   S G .   B A R U,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-2,",-,4818/455/1993(04),29 Apr 1992,28 Apr 1993,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-2,"16, 134, 0"
196,4 8 1 8 - 2 0 - T A M A N   S E R I   S O N G K E T,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-20,",SIAP DENGAN: CFO PENUH,4818-20/507/2006(03),10 Mar 2005,09 Mar 2006,"RM 107,000.00",0mps,1,0,0,0,14,14,"107,000.00","173,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-20,"9, 135, 0"
197,4 8 1 8 - 2 0 - T A M A N   S E R I   S O N G K E T,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-20,",SIAP DENGAN: CFO PENUH,4818-20/507/2006(03),10 Mar 2005,09 Mar 2006,"RM 107,000.00",0mps,2,0,0,0,85,85,"174,000.00","295,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-20,"9, 135, 0"
198,4 8 1 8 - 2 1 - T A M A N   T I O N G   E M A S,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-21,",-,4818-21/2026/2006(08),25 Aug 2005,24 Aug 2006,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-21,"10, 135, 0"
199,4 8 1 8 - 2 2 - T A M A N   M E R B O K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-22,",SIAP DENGAN: CFO PENUH,4818-22/2827/2006(12),15 Dec 2005,14 Dec 2006,"RM 96,400.00",0mps,1,0,0,0,49,49,"96,400.00","172,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-22,"11, 135, 0"
200,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0mps,1,0,0,0,4,4,"155,000.00","199,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"12, 135, 0"
201,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0mps,2,0,0,0,10,10,"143,000.00","200,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"12, 135, 0"
202,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0mps,1,0,0,0,18,18,"70,000.00","32,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"12, 135, 0"
203,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0mps,1,0,0,0,4,4,"185,000.00","200,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"12, 135, 0"
204,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0mps,1,0,0,0,4,4,"203,000.00","229,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"12, 135, 0"
205,4 8 1 8 - 2 3 - T A M A N   M E R A K,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-23,",SIAP DENGAN: CFO PENUH,4818-23/2828/2006(12),15 Dec 2005,14 Dec 2006,"RM 70,000.00",0mps,1,0,0,0,19,19,"86,000.00","150,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-23,"12, 135, 0"
206,4 8 1 8 - 2 4 - T A M A N   D E L I M A   R A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-24,",SIAP DENGAN: CCC PENUH,4818-24/2163/2008(10),05 Oct 2007,04 Oct 2008,"RM 169,000.00",0mps,1,0,0,0,8,8,"169,000.00","185,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-24,"13, 135, 0"
207,4 8 1 8 - 2 4 - T A M A N   D E L I M A   R A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-24,",SIAP DENGAN: CCC PENUH,4818-24/2163/2008(10),05 Oct 2007,04 Oct 2008,"RM 169,000.00",0mps,1,0,0,0,4,4,"170,900.00","176,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-24,"13, 135, 0"
208,4 8 1 8 - 2 4 - T A M A N   D E L I M A   R A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-24,",SIAP DENGAN: CCC PENUH,4818-24/2163/2008(10),05 Oct 2007,04 Oct 2008,"RM 169,000.00",0mps,1,0,0,0,2,2,"170,200.00","170,200.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-24,"13, 135, 0"
209,4 8 1 8 - 2 5 - T A M A N   P U L A U   G A D O N G   J A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-25,",SIAP DENGAN: CCC PENUH,4818-25/1472/2010(07),21 Jul 2009,20 Jul 2010,"RM 128,000.00",0mps,1,0,0,0,53,53,"128,000.00","183,390.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-25,"14, 135, 0"
210,4 8 1 8 - 2 6 - T A M A N   P U L A U   G A D O N G   J A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-26,",SIAP DENGAN: CCC PENUH,4818-26/2223/2009(12),15 Dec 2008,14 Dec 2009,"RM 125,000.00",0mps,1,0,0,0,48,48,"125,000.00","173,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-26,"15, 135, 0"
211,4 8 1 8 - 2 6 - T A M A N   P U L A U   G A D O N G   J A Y A,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-26,",SIAP DENGAN: CCC PENUH,4818-26/2223/2009(12),15 Dec 2008,14 Dec 2009,"RM 125,000.00",0mps,1,0,0,0,12,12,"196,000.00","226,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-26,"15, 135, 0"
212,4 8 1 8 - 2 7 - T A M A N   M E R A K   M A S,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-27,",-,4818-27/2540/2012(11),30 Nov 2011,29 Nov 2012,"RM 268,000.00",0mps,1,0,0,0,4,4,"289,700.00","312,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-27,"16, 135, 0"
213,4 8 1 8 - 2 7 - T A M A N   M E R A K   M A S,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-27,",-,4818-27/2540/2012(11),30 Nov 2011,29 Nov 2012,"RM 268,000.00",0mps,1,0,0,0,14,14,"268,000.00","308,200.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4818-27,"16, 135, 0"
214,4 8 1 8 - 2 8 - T A M A N   V I S T A   B E L I M B I N G,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-28,",SIAP DENGAN: CCC PENUH,4818-28/11-2019/0905(P),07 Nov 2017,06 Nov 2019,"RM 180,000.00",103mps,1,0,0,103,208,1,"180,000.00","288,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.327245, 102.263763""]",,https://teduh.kpkt.gov.my/project-swasta/4818-28,"17, 135, 0"
215,4 8 1 8 - 3 - T A M A N   M A S   M E R A H,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-3,",-,4818/1257/1994(11),10 Nov 1993,09 Nov 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-3,"17, 134, 0"
216,4 8 1 8 - 4 - T A M A N   S E R I   S O N G K E T,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-4,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-4,"18, 134, 0"
217,4 8 1 8 - 5 - T A M A N   M E R B O K   S E C   1,NKS DEVELOPMENT SDN. BHD.,4818,4818-28/11-2019/0905(L),07 Nov 2017,06 Nov 2019,-,info@nksdevelopment.com.my,-,"4818-5,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4818-5,"19, 134, 0"
